walk_s_t,walk_s_yaw,walk_s_pitch,walk_s_roll,walk_ns_t,walk_ns_yaw,walk_ns_pitch,walk_ns_roll,trot_s_t,trot_s_yaw,trot_s_pitch,trot_s_roll,trot_ns_t,trot_ns_yaw,trot_ns_pitch,trot_ns_roll,gallop_s_t,gallop_s_yaw,gallop_s_pitch,gallop_s_roll,gallop_ns_t,gallop_ns_yaw,gallop_ns_pitch,gallop_ns_roll
0.0,3.446794,2.053943,1.378784,0.0,0.009907,1.415372,-1.134518,0.0,4.233576,2.330588,-1.140512,0.0,-1.922589,-1.864897,-0.789506,0.0,1.345577,10.324174,2.382277,0.0,2.977102,1.605717,0.031186
0.005988023952096037,3.094921,1.840218,1.554646,0.006006006006006233,-0.294956,1.172871,-1.260286,0.012096774193547054,3.707294,2.212104,-0.847943,0.012195121951219974,-2.075541,-1.774002,-0.721057,0.021505376344086842,1.160112,9.394976,2.885989,0.022222222222223063,2.924511,0.30295,0.248601
0.011976047904192074,2.74228,1.59828,1.698682,0.012012012012012466,-0.580562,0.948732,-1.309324,0.028225806451611584,2.937014,1.975511,-0.462554,0.024390243902438144,-2.206393,-1.699091,-0.646146,0.043010752688172095,0.823207,8.044978,2.797534,0.04444444444444448,2.966391,-1.184738,0.698666
0.01796407185628811,2.360949,1.31512,1.773422,0.018018018018018698,-0.850557,0.745011,-1.290694,0.04032258064516043,2.34225,1.813938,-0.213713,0.03658536585365812,-2.318923,-1.642624,-0.569412,0.06451612903225894,0.348516,6.107187,2.189291,0.0666666666666659,3.078896,-2.792966,1.380951
0.023952095808384147,1.952438,0.984132,1.772385,0.02402402402402404,-1.090863,0.589395,-1.180065,0.05241935483870928,1.744255,1.65833,-0.013807,0.052845528455284146,-2.441903,-1.600615,-0.459183,0.08602150537634419,-0.06461,3.729776,1.710285,0.08888888888888896,3.152277,-4.209334,1.920125
0.02994011976047841,1.534725,0.614326,1.714896,0.030030030030030276,-1.307927,0.466269,-1.001134,0.06451612903225812,1.1481,1.493902,0.136904,0.06504065040650413,-2.514043,-1.599098,-0.370693,0.10752688172042944,-0.392272,1.055929,1.44071,0.11111111111111038,3.073163,-5.086096,2.068078
0.03592814371257445,1.121771,0.21542,1.620081,0.03603603603603651,-1.505871,0.361775,-0.775925,0.07661290322580518,0.558848,1.313078,0.2447,0.0772357723577241,-2.57119,-1.616005,-0.279298,0.1362007168458775,-0.751862,-2.698188,1.237072,0.13333333333333344,2.859085,-5.569836,1.729097
0.04191616766467048,0.721939,-0.201633,1.506554,0.04204204204204274,-1.688645,0.267165,-0.52312,0.0927419354838697,-0.207147,1.044021,0.342936,0.08943089430894227,-2.617185,-1.644136,-0.183769,0.15770609318996434,-1.005246,-5.468786,1.030738,0.15555555555555486,2.586498,-5.782145,1.335345
0.049900199600799125,0.204489,-0.760329,1.357822,0.04804804804804808,-1.858718,0.177206,-0.264935,0.10080645161290287,-0.577318,0.898937,0.383018,0.10162601626016224,-2.653616,-1.677919,-0.085916,0.1792114695340496,-1.221752,-8.005597,0.752982,0.17777777777777792,2.317432,-5.801911,1.109663
0.055888223552893385,-0.165862,-1.158177,1.239951,0.05405405405405432,-2.017714,0.089752,-0.016004,0.1169354838709674,-1.292108,0.608919,0.444636,0.11788617886178827,-2.687762,-1.721543,0.043302,0.20071684587813643,-1.356758,-10.146954,0.440608,0.19259259259259276,2.162909,-5.718728,1.083939
0.06187624750498942,-0.519288,-1.521014,1.115732,0.05805805805805877,-2.118894,0.032774,0.139261,0.12903225806451446,-1.804348,0.403912,0.472951,0.13008130081300825,-2.69926,-1.750414,0.141415,0.22222222222222168,-1.362622,-11.734229,0.147971,0.21481481481481418,1.957246,-5.520646,1.155689
0.06586826347305463,-0.745948,-1.73849,1.031349,0.06606606606606678,-2.307703,-0.080907,0.415393,0.1411290322580633,-2.29286,0.216418,0.486427,0.14227642276422822,-2.698321,-1.777018,0.236872,0.24372759856630855,-1.234183,-12.691119,-0.107056,0.24444444444444383,1.74324,-5.170152,1.402722
0.0718562874251489,-1.075664,-2.025608,0.906724,0.07207207207207213,-2.436787,-0.163151,0.578997,0.15725806451612784,-2.920526,-0.018124,0.489725,0.15040650406504033,-2.691473,-1.797876,0.292903,0.26523297491039377,-1.103324,-13.088542,-0.292016,0.2666666666666669,1.715685,-4.820852,1.645198
0.07984031936127753,-1.549962,-2.314249,0.758916,0.07807807807807836,-2.558784,-0.235841,0.693054,0.16532258064516098,-3.229646,-0.13356,0.491394,0.1626016260162603,-2.672745,-1.835713,0.361873,0.2867383512544806,-0.980576,-13.106995,-0.417506,0.2888888888888883,1.796961,-4.473352,1.856537
0.08383233532934097,-1.794576,-2.424441,0.698272,0.08208208208208281,-2.636694,-0.279441,0.740467,0.17741935483870805,-3.678359,-0.296392,0.499025,0.1747967479674803,-2.644303,-1.878146,0.415284,0.3082437275985659,-0.81555,-12.855779,-0.596869,0.3111111111111114,1.927507,-4.174498,1.991533
0.089820359281437,-2.14999,-2.559721,0.622811,0.09009009009009082,-2.785207,-0.347255,0.765176,0.1895161290322569,-4.101307,-0.439497,0.514615,0.18699186991869846,-2.607012,-1.920126,0.45603,0.3225806451612899,-0.689987,-12.567583,-0.74539,0.3259259259259262,2.002589,-3.978931,2.010246
0.09580838323353304,-2.475552,-2.667618,0.561423,0.09409409409409439,-2.85566,-0.366763,0.742481,0.20161290322580575,-4.49164,-0.556796,0.537274,0.19918699186991842,-2.56065,-1.958584,0.486684,0.34408602150537676,-0.494637,-12.027386,-1.016666,0.3481481481481476,2.063797,-3.686961,1.872774
0.10379241516965991,-2.838268,-2.770936,0.489522,0.10210210210210241,-2.989786,-0.374745,0.619631,0.2137096774193546,-4.841798,-0.642269,0.559302,0.2113821138211384,-2.503909,-1.990999,0.50918,0.37275985663082484,-0.365763,-11.144538,-1.400447,0.3703703703703707,2.043735,-3.42324,1.676436
0.10778443113772511,-2.985922,-2.804075,0.450635,0.10810810810810864,-3.079143,-0.365873,0.481441,0.22580645161290164,-5.140253,-0.690093,0.569353,0.22357723577235838,-2.432129,-2.010281,0.524382,0.3870967741935489,-0.406864,-10.631196,-1.542855,0.3925925925925921,1.979353,-3.211757,1.276085
0.11377245508982115,-3.168664,-2.832231,0.381903,0.1121121121121122,-3.133109,-0.353774,0.371753,0.23790322580645049,-5.37958,-0.700332,0.567454,0.23577235772357655,-2.345647,-2.017336,0.532065,0.4086021505376341,-0.551524,-9.73123,-1.710215,0.41481481481481514,1.886676,-3.031146,0.676852
0.11976047904191542,-3.308188,-2.835482,0.29632,0.12012012012012022,-3.228452,-0.314422,0.114669,0.24999999999999933,-5.555866,-0.674181,0.557686,0.24390243902439046,-2.28043,-2.01689,0.533466,0.43010752688172094,-0.750965,-8.665023,-1.842102,0.43703703703703656,1.795502,-2.840076,-0.074293
0.12774451097804404,-3.430353,-2.799492,0.152493,0.12612612612612645,-3.289366,-0.271382,-0.108473,0.26209677419354815,-5.672194,-0.613072,0.547069,0.2601626016260165,-2.13328,-2.01184,0.530912,0.4516129032258062,-0.980746,-7.445531,-1.951038,0.45925925925925964,1.71609,-2.59893,-0.766233
0.1317365269461075,-3.464787,-2.762001,0.067727,0.1301301301301309,-3.324863,-0.236544,-0.269659,0.27419354838709525,-5.790954,-0.506806,0.550882,0.2682926829268286,-2.051438,-2.006427,0.528408,0.48028673835125424,-1.333308,-5.536738,-2.066484,0.48148148148148107,1.645896,-2.307168,-1.317444
0.1377245508982035,-3.485173,-2.676009,-0.076716,0.13613613613613623,-3.369826,-0.176426,-0.525184,0.2862903225806441,-5.947866,-0.357716,0.565204,0.2845528455284546,-1.872263,-1.989286,0.529928,0.5017921146953411,-1.67248,-4.011825,-2.149764,0.5037037037037041,1.580518,-1.988341,-1.727945
0.14371257485029956,-3.469038,-2.556543,-0.233358,0.14214214214214246,-3.404507,-0.10855,-0.788095,0.2943548387096772,-6.071955,-0.240213,0.577363,0.29268292682926855,-1.774865,-1.978135,0.537245,0.5161290322580652,-1.939158,-3.01184,-2.213313,0.5259259259259256,1.518857,-1.681901,-2.032853
0.14970059880239558,-3.41677,-2.404913,-0.394815,0.1481481481481487,-3.428633,-0.036169,-1.044044,0.3064516129032243,-6.265738,-0.046395,0.612581,0.3048780487804885,-1.618079,-1.959103,0.555637,0.5376344086021504,-2.35388,-1.597747,-2.33208,0.5481481481481486,1.471484,-1.372599,-2.256364
0.15568862275449163,-3.329612,-2.221746,-0.557469,0.15415415415415495,-3.442036,0.036561,-1.277504,0.31854838709677313,-6.445367,0.169437,0.68165,0.3170731707317067,-1.446767,-1.938439,0.581728,0.5591397849462372,-2.743414,-0.334538,-2.478824,0.57037037037037,1.439755,-1.067539,-2.419117
0.16167664670658766,-3.252822,-2.016976,-0.713839,0.1601601601601603,-3.444605,0.107831,-1.480734,0.33064516129032195,-6.605124,0.418173,0.787667,0.3292682926829267,-1.258811,-1.917248,0.614703,0.5806451612903225,-3.066121,0.747501,-2.643809,0.5925925925925931,1.423778,-0.770166,-2.538732
0.16966067864271453,-3.195078,-1.723195,-0.932792,0.16616616616616653,-3.436079,0.18036,-1.658711,0.34274193548387083,-6.776703,0.6799,0.915876,0.34146341463414664,-1.054083,-1.895249,0.654096,0.6021505376344093,-3.287976,1.631218,-2.818257,0.607407407407408,1.421046,-0.576709,-2.601522
0.17365269461077798,-3.175106,-1.571129,-1.056537,0.17217217217217276,-3.416748,0.255881,-1.819183,0.3548387096774179,-6.958556,0.94496,1.055821,0.3536585365853666,-0.83393,-1.876088,0.696207,0.6236559139784946,-3.382598,2.311994,-2.997454,0.6296296296296293,1.426153,-0.292451,-2.678786
0.179640718562874,-3.132811,-1.339418,-1.268688,0.178178178178179,-3.3867,0.332629,-1.960949,0.36693548387096675,-7.146003,1.207001,1.197765,0.3658536585365848,-0.598807,-1.857567,0.740465,0.6451612903225814,-3.328071,2.79616,-3.181342,0.659259259259259,1.436214,0.072423,-2.781937
0.18562874251497005,-3.057516,-1.10861,-1.510749,0.18218218218218254,-3.359476,0.379447,-2.032815,0.37903225806451557,-7.327992,1.45846,1.339111,0.3739837398373987,-0.434168,-1.842654,0.773268,0.6666666666666666,-3.136562,3.095532,-3.382408,0.6740740740740738,1.438884,0.250543,-2.837559
0.19361277445109867,-2.988993,-0.91629,-1.833194,0.18818818818818878,-3.307283,0.444169,-2.108779,0.39112903225806445,-7.465132,1.668998,1.482411,0.3861788617886187,-0.172587,-1.820812,0.824368,0.6881720430107535,-2.833832,3.264755,-3.587866,0.7037037037037035,1.43642,0.607732,-2.952055
